id,agency_id,route_id,stop_id,start,end,header_text,description_text
lmm:planned_work:16008,MTASBWY,,623,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16008,MTASBWY,,624,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16008,MTASBWY,,625,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16008,MTASBWY,,627,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16008,MTASBWY,,628,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16008,MTASBWY,,630,1713577500,1713776400,"In Manhattan, uptown [6] skips 51 St, 68 St-Hunter College, 77 St, 96 St, 103 St, 110 St and 116 St","For service to these stations, take the [6] to 59 St or 125 St accessibility icon and transfer to a downtown [4] local or [6].

For service from these stations, take the [4] or [6] to 59 St or Grand Central-42 St accessibility icon and transfer to an uptown [6].

Travel tip:
Transfer between uptown and downtown trains with Unlimited Ride MetroCard or fare-capped OMNY at 86 St.

What's happening?
We're making electrical improvements

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:16007,MTASBWY,2,,1713587400,1713606300,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,2,,1713673800,1713698100,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,2,,1713760200,1713776400,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,121,1713587400,1713606300,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,121,1713673800,1713698100,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,121,1713760200,1713776400,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,122,1713587400,1713606300,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,122,1713673800,1713698100,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16007,MTASBWY,,122,1713760200,1713776400,"In Manhattan, uptown [2] local skips 79 St and 86 St","For service to these stations, take the [2] to 96 St and transfer to downtown train [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [2].

What's happening?
Track maintenance"
lmm:planned_work:16006,MTASBWY,1,,1713577500,1713776400,"In Manhattan, uptown [1] skips 79 St and 86 St","For service to these stations, take the [1] to 96 St and transfer to a downtown [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [1].

What's happening?
Track maintenance"
lmm:planned_work:16006,MTASBWY,,121,1713577500,1713776400,"In Manhattan, uptown [1] skips 79 St and 86 St","For service to these stations, take the [1] to 96 St and transfer to a downtown [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [1].

What's happening?
Track maintenance"
lmm:planned_work:16006,MTASBWY,,122,1713577500,1713776400,"In Manhattan, uptown [1] skips 79 St and 86 St","For service to these stations, take the [1] to 96 St and transfer to a downtown [1] or [2] local.

For service from these stations, take the [1] or [2] to 72 St and transfer to an uptown [1].

What's happening?
Track maintenance"
lmm:planned_work:16005,MTASBWY,2,,1713606300,1713657600,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16005,MTASBWY,2,,1713708000,1713738600,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16005,MTASBWY,2,,1714211100,1714262400,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16005,MTASBWY,2,,1714312800,1714343400,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16005,MTASBWY,2,,1714815900,1714867200,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16005,MTASBWY,2,,1714917600,1714948200,[2] runs every 12 minutes,"[2] service runs on a modified schedule because [1][2] and [3] trains are sharing tracks in Manhattan.

What's happening?
We're making structural improvements"
lmm:planned_work:16004,MTASBWY,2,,1713699000,1713708000,[2] runs approximately every 15 minutes,"[2] operates on a modified schedule because trains are running on a single track at 3 Av-149 St.

What's happening?
Monthly track maintenance"
lmm:planned_work:16004,MTASBWY,2,,1714303800,1714312800,[2] runs approximately every 15 minutes,"[2] operates on a modified schedule because trains are running on a single track at 3 Av-149 St.

What's happening?
Monthly track maintenance"
lmm:planned_work:16003,MTASBWY,Q,,1713240060,1713258000,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,Q,,1713326460,1713344400,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,Q,,1713412860,1713430800,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,Q,,1713499260,1713517200,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q03,1713240060,1713258000,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q03,1713326460,1713344400,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q03,1713412860,1713430800,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q03,1713499260,1713517200,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q04,1713240060,1713258000,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q04,1713326460,1713344400,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q04,1713412860,1713430800,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16003,MTASBWY,,Q04,1713499260,1713517200,"In Manhattan, all [Q] trains at 72 St and 86 St board from the downtown side of the platform","Please listen carefully to announcements and check the destination displayed on the train before boarding.

What's happening?
Track maintenance"
lmm:planned_work:16002,MTASBWY,2,,1713689100,1713708000,"Manhattan-bound [2] skips Jackson Av
All trains at 3 Av-149 St board from the uptown platform","For service to this station, take the [2] to 3 Av-149 St and transfer to an uptown [2].

For service from this station, take the [2] to Intervale Av and transfer to a Manhattan-bound [2].

Travel tip:
Bx4 bus service is available on Westchester Av at Jackson Av after 5:50 AM; transfer to the [2] at 3 Av-149 St.

What's happening?
Monthly track maintenance"
lmm:planned_work:16002,MTASBWY,,220,1713689100,1713708000,"Manhattan-bound [2] skips Jackson Av
All trains at 3 Av-149 St board from the uptown platform","For service to this station, take the [2] to 3 Av-149 St and transfer to an uptown [2].

For service from this station, take the [2] to Intervale Av and transfer to a Manhattan-bound [2].

Travel tip:
Bx4 bus service is available on Westchester Av at Jackson Av after 5:50 AM; transfer to the [2] at 3 Av-149 St.

What's happening?
Monthly track maintenance"
lmm:planned_work:16002,MTASBWY,,221,1713689100,1713708000,"Manhattan-bound [2] skips Jackson Av
All trains at 3 Av-149 St board from the uptown platform","For service to this station, take the [2] to 3 Av-149 St and transfer to an uptown [2].

For service from this station, take the [2] to Intervale Av and transfer to a Manhattan-bound [2].

Travel tip:
Bx4 bus service is available on Westchester Av at Jackson Av after 5:50 AM; transfer to the [2] at 3 Av-149 St.

What's happening?
Monthly track maintenance"
lmm:planned_work:16001,MTASBWY,B,,1713447900,1713466800,"In Brooklyn, no [B] between Kings Hwy and Brighton Beach - take the [Q]","[B] runs every 12 minutes between 145 St and Kings Hwy, the last stop.
Transfer between [B] and [Q] at Kings Hwy
What's happening?
Monthly track maintenance"
lmm:planned_work:16001,MTASBWY,,D35,1713447900,1713466800,"In Brooklyn, no [B] between Kings Hwy and Brighton Beach - take the [Q]","[B] runs every 12 minutes between 145 St and Kings Hwy, the last stop.
Transfer between [B] and [Q] at Kings Hwy
What's happening?
Monthly track maintenance"
lmm:planned_work:16001,MTASBWY,,D40,1713447900,1713466800,"In Brooklyn, no [B] between Kings Hwy and Brighton Beach - take the [Q]","[B] runs every 12 minutes between 145 St and Kings Hwy, the last stop.
Transfer between [B] and [Q] at Kings Hwy
What's happening?
Monthly track maintenance"
lmm:planned_work:15999,MTASBWY,Q,,1713447900,1713466800,"In Brooklyn, no [Q] between Brighton Beach and Coney Island-Stillwell Av","[Q] runs between 96 St and Brighton Beach, the last stop.

shuttle bus icon Free shuttle buses make stops between Brighton Beach and Coney Island.
Transfer between trains and shuttle bus icon buses at Brighton Beach or Coney Island.
For direct service between Coney Island and Manhattan/Downtown Brooklyn, take the [N].
Transfer at Atlantic Av-Barclays Ctr accessibility icon | [N][Q]
Note: During this time, there is no [D] service at Coney Island and the [F] operates less frequently to/from Coney Island.

What's happening?
Monthly track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15999,MTASBWY,,D40,1713447900,1713466800,"In Brooklyn, no [Q] between Brighton Beach and Coney Island-Stillwell Av","[Q] runs between 96 St and Brighton Beach, the last stop.

shuttle bus icon Free shuttle buses make stops between Brighton Beach and Coney Island.
Transfer between trains and shuttle bus icon buses at Brighton Beach or Coney Island.
For direct service between Coney Island and Manhattan/Downtown Brooklyn, take the [N].
Transfer at Atlantic Av-Barclays Ctr accessibility icon | [N][Q]
Note: During this time, there is no [D] service at Coney Island and the [F] operates less frequently to/from Coney Island.

What's happening?
Monthly track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15999,MTASBWY,,D43,1713447900,1713466800,"In Brooklyn, no [Q] between Brighton Beach and Coney Island-Stillwell Av","[Q] runs between 96 St and Brighton Beach, the last stop.

shuttle bus icon Free shuttle buses make stops between Brighton Beach and Coney Island.
Transfer between trains and shuttle bus icon buses at Brighton Beach or Coney Island.
For direct service between Coney Island and Manhattan/Downtown Brooklyn, take the [N].
Transfer at Atlantic Av-Barclays Ctr accessibility icon | [N][Q]
Note: During this time, there is no [D] service at Coney Island and the [F] operates less frequently to/from Coney Island.

What's happening?
Monthly track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,D,,1713275100,1713294000,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,D,,1713361500,1713380400,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,D,,1713447900,1713466800,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,D,,1713534300,1713553200,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,,D43,1713275100,1713294000,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,,D43,1713361500,1713380400,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,,D43,1713447900,1713466800,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15998,MTASBWY,,D43,1713534300,1713553200,"In Brooklyn, no [D] at Coney Island-Stillwell Av","[D] runs between Norwood-205 St and Bay 50 St, the last stop.

shuttle bus icon Free shuttle buses run between Bay 50 St and Coney Island-Stillwell Av.

Travel Alternatives:
Take the [N][Q] * instead, transfer at:
34 St-Herald Sq accessibility icon | [D][N][Q]
Atlantic Av-Barclays Ctr accessibility icon | [D][N][Q]
62 St/New Utrecht Av accessibility icon | [D][N]
When exiting at Bay 50 St or Coney Island-Stillwell Av, get a GO ticket for re-entry into the subway.

*There is no [Q] service to/from Coney Island-Stillwell Av on Thu, 4/18.

Note: There is reduced [F] service to/from Coney Island-Stillwell Av during this time.
What's happening?
Track maintenance

accessibility icon This service change affects one or more ADA accessible stations and these travel alternatives may not be fully accessible. Please contact 511 to plan your trip."
lmm:planned_work:15997,MTASBWY,7,,1713608100,1713661200,[7] runs every 8 minutes,"[7] service operates on a modified schedule because of track work between Mets-Willets Point and 74 St-Broadway.

What's happening?
We're making structural improvements"
lmm:planned_work:15997,MTASBWY,7,,1713699900,1713744900,[7] runs every 8 minutes,"[7] service operates on a modified schedule because of track work between Mets-Willets Point and 74 St-Broadway.

What's happening?
We're making structural improvements"
lmm:planned_work:15996,MTASBWY,7,,1713584700,1713771000,"In Queens, Flushing-bound [7] skips 82 St-Jackson Hts, 90 St-Elmhurst Av, 103 St-Corona Plaza and 111 St","For service to these stations, take the [7] to Junction Blvd or Mets-Willets Point and transfer to a Manhattan-bound [7].

For service from these stations, take the [7] to Junction Blvd or 74 St-Broadway and transfer to a Flushing-bound [7].

What's happening?
We're making structural improvements"
lmm:planned_work:15996,MTASBWY,,705,1713584700,1713771000,"In Queens, Flushing-bound [7] skips 82 St-Jackson Hts, 90 St-Elmhurst Av, 103 St-Corona Plaza and 111 St","For service to these stations, take the [7] to Junction Blvd or Mets-Willets Point and transfer to a Manhattan-bound [7].

For service from these stations, take the [7] to Junction Blvd or 74 St-Broadway and transfer to a Flushing-bound [7].

What's happening?
We're making structural improvements"
lmm:planned_work:15996,MTASBWY,,706,1713584700,1713771000,"In Queens, Flushing-bound [7] skips 82 St-Jackson Hts, 90 St-Elmhurst Av, 103 St-Corona Plaza and 111 St","For service to these stations, take the [7] to Junction Blvd or Mets-Willets Point and transfer to a Manhattan-bound [7].

For service from these stations, take the [7] to Junction Blvd or 74 St-Broadway and transfer to a Flushing-bound [7].

What's happening?
We're making structural improvements"
lmm:planned_work:15996,MTASBWY,,708,1713584700,1713771000,"In Queens, Flushing-bound [7] skips 82 St-Jackson Hts, 90 St-Elmhurst Av, 103 St-Corona Plaza and 111 St","For service to these stations, take the [7] to Junction Blvd or Mets-Willets Point and transfer to a Manhattan-bound [7].

For service from these stations, take the [7] to Junction Blvd or 74 St-Broadway and transfer to a Flushing-bound [7].

What's happening?
We're making structural improvements"
lmm:planned_work:15996,MTASBWY,,709,1713584700,1713771000,"In Queens, Flushing-bound [7] skips 82 St-Jackson Hts, 90 St-Elmhurst Av, 103 St-Corona Plaza and 111 St","For service to these stations, take the [7] to Junction Blvd or Mets-Willets Point and transfer to a Manhattan-bound [7].

For service from these stations, take the [7] to Junction Blvd or 74 St-Broadway and transfer to a Flushing-bound [7].

What's happening?
We're making structural improvements"
lmm:planned_work:15995,MTASBWY,N,,1713606300,1713670200,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,N,,1713692700,1713756600,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,N,,1714211100,1714275000,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,N,,1714297500,1714361400,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R30,1713606300,1713670200,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R30,1713692700,1713756600,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R30,1714211100,1714275000,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R30,1714297500,1714361400,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R41,1713606300,1713670200,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
lmm:planned_work:15995,MTASBWY,,R41,1713692700,1713756600,"In Brooklyn, Manhattan-bound [N] runs local from 59 St to DeKalb Av","What's happening?
[N] trains are providing connecting alternate service in Brooklyn between 4 Av-9 St and Coney Island-Stillwell Av, during weekend planned work for Culver Line Signal Modernization"
